datetime,tempmax,tempmin,temp,dew,winddir,sealevelpressure,cloudcover,visibility,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
02-08-2016,35.0,27.0,29.6,25.8,95.2,998.6,88.0,2.6,43.59,55.33,24.58,34.87,56.3,34.99,1.31,8.23,91.54,3.3,19.32,121.0
03-08-2016,35.8,27.0,31.4,25.1,100.2,998.9,55.0,3.5,59.86,67.92,23.29,36.14,56.77,32.14,1.34,6.96,92.81,2.05,28.25,149.0
04-08-2016,36.6,29.0,32.6,25.7,97.9,999.1,50.2,3.7,48.91,87.48,17.77,35.93,53.75,32.45,0.92,9.03,86.42,2.28,20.91,178.0
05-08-2016,36.6,29.0,33.0,26.1,118.9,999.9,56.2,3.7,33.25,78.77,11.79,33.68,42.56,32.81,1.2,9.36,63.17,2.16,12.08,120.0
06-08-2016,32.8,27.1,29.9,25.7,75.8,1001.1,78.0,3.0,35.88,76.69,23.12,38.29,60.55,32.22,1.33,9.81,68.19,2.44,19.87,140.0
07-08-2016,35.8,27.0,31.9,25.8,81.2,1000.9,42.5,3.4,35.7,75.19,15.7,31.42,42.34,28.89,1.28,10.02,67.17,1.98,14.34,142.0
08-08-2016,35.8,29.0,32.3,25.9,81.9,1000.6,60.1,3.7,37.8,82.26,16.52,34.27,48.51,29.3,1.34,8.48,73.28,1.88,11.98,141.0
09-08-2016,34.8,28.8,30.4,26.1,88.5,998.8,79.4,3.1,37.08,64.76,16.97,29.05,43.48,27.23,1.29,8.02,59.76,1.75,10.33,125.0
10-08-2016,34.6,27.0,30.2,26.4,86.2,999.5,82.4,2.6,34.34,54.92,15.91,30.76,43.16,29.55,1.56,9.75,53.53,1.92,11.58,127.0
11-08-2016,30.9,27.0,27.7,26.5,99.9,1001.4,96.4,2.0,26.48,32.79,18.9,29.78,46.0,24.79,1.78,8.37,54.64,1.55,8.33,119.0
12-08-2016,32.4,26.9,28.2,26.3,343.3,1002.4,92.7,1.6,33.6,84.46,31.69,34.9,66.83,23.83,1.42,8.73,70.12,1.43,11.94,111.0
13-08-2016,33.8,26.0,29.1,26.1,292.4,1001.4,73.5,2.0,47.05,92.71,30.9,43.49,73.1,31.35,0.89,7.77,68.22,2.22,11.82,132.0
14-08-2016,31.2,26.0,28.8,26.1,296.6,1000.6,90.5,2.4,33.59,80.14,38.03,42.53,81.71,32.09,0.89,12.53,81.39,2.39,12.1,149.0
15-08-2016,34.2,27.8,30.8,25.8,270.7,999.4,68.5,3.3,26.79,185.99,30.79,32.96,65.3,27.89,0.69,8.87,91.79,1.43,4.52,166.0
16-08-2016,34.8,26.8,30.9,25.0,271.2,998.0,47.6,3.5,41.91,245.72,25.06,28.74,53.79,26.6,0.65,7.97,83.64,0.77,3.17,274.0
17-08-2016,31.2,26.0,29.3,24.9,301.3,999.3,79.5,3.0,54.95,247.59,24.1,36.46,58.74,25.64,0.93,11.16,85.32,1.3,8.31,295.0
18-08-2016,33.0,27.0,29.4,25.9,324.2,1000.1,85.5,2.2,44.24,132.65,22.7,51.48,65.74,30.91,1.2,9.22,72.82,1.94,11.8,219.0
19-08-2016,34.0,27.4,31.2,25.7,5.8,999.9,67.5,2.9,48.73,153.16,22.45,43.97,62.04,28.14,1.13,8.84,69.54,2.22,15.47,169.0
20-08-2016,35.6,28.0,31.7,26.1,94.6,1000.3,60.6,3.3,40.62,90.68,10.1,35.84,41.77,26.51,0.94,8.56,59.67,1.11,12.22,174.0
21-08-2016,34.6,27.0,30.3,25.1,107.0,1001.2,55.1,3.6,23.86,65.58,5.42,27.58,29.64,23.44,0.75,9.02,42.88,0.81,4.52,111.0
22-08-2016,34.9,26.9,30.5,24.6,117.0,1003.0,56.0,3.5,25.07,78.83,8.46,31.31,33.5,23.44,0.79,7.97,43.07,1.22,6.72,93.0
23-08-2016,33.2,28.0,30.7,25.5,113.6,1003.3,74.8,3.6,31.85,85.48,7.8,39.47,40.84,26.3,0.88,8.06,50.23,3.14,11.41,107.0
24-08-2016,31.6,28.7,29.7,26.0,87.4,1002.8,77.2,2.9,36.24,73.22,11.04,32.04,37.18,22.95,0.45,10.86,48.2,3.03,12.66,127.0
25-08-2016,34.7,27.6,30.0,26.3,122.8,1004.7,61.2,3.3,42.2,118.92,28.83,35.41,56.77,30.36,0.73,8.23,32.24,11.04,14.36,93.0
26-08-2016,35.1,27.4,30.1,26.4,50.7,1005.2,63.8,2.9,45.55,125.44,44.27,35.61,79.24,39.87,0.72,9.57,41.9,8.96,23.65,144.0
27-08-2016,35.8,26.8,30.6,25.7,96.5,1006.6,63.1,3.4,56.56,237.16403783783787,7.36,20.84,20.11,42.478415015641296,0.0,7.91,26.55,9.58,16.03,93.0
28-08-2016,36.7,28.4,31.6,26.1,85.7,1006.4,69.9,3.1,57.09,170.2,12.69,28.7,38.71,31.55,1.74,7.04,27.7,5.14,13.2,224.0
29-08-2016,33.1,25.8,28.5,26.0,14.1,1004.0,93.8,2.5,54.73,189.12,19.0,37.48,52.4,29.89,1.02,8.92,40.47,4.9,17.09,169.0
30-08-2016,32.9,25.7,28.4,25.6,100.7,1002.5,90.0,2.5,48.93,89.57,17.92,42.73,53.37,29.36,1.09,9.22,41.9,4.23,18.54,110.0
31-08-2016,29.8,24.0,27.1,25.4,94.6,1003.0,86.7,2.5,33.92,60.16,21.97,41.82,59.5,28.42,1.17,8.72,41.57,2.51,16.6,100.0
01-09-2016,30.8,25.9,27.5,25.4,115.3,1002.8,83.8,2.6,21.61,47.47,32.06,51.78,87.95,23.08,1.18,9.47,54.7,2.56,13.23,110.0
02-09-2016,33.8,26.0,29.6,25.3,284.6,1001.3,65.3,3.1,36.53,111.18,35.83,41.71,84.99,26.32,0.98,9.37,64.8,2.48,10.27,154.0
03-09-2016,34.0,25.0,29.7,23.9,275.3,1001.1,32.2,3.7,40.54,208.01,30.88,40.85,76.16,23.2,0.91,10.09,68.7,2.59,10.03,216.0
04-09-2016,34.0,26.0,30.1,24.1,262.4,1003.5,38.0,3.8,53.13,269.42,32.6,31.96,68.02,22.02,0.91,9.05,56.8,1.85,6.07,262.0
05-09-2016,33.9,25.0,29.7,23.3,266.5,1004.1,29.7,3.8,42.09,246.81,35.47,33.42,72.7,19.68,1.04,9.87,57.01,1.32,4.49,260.0
06-09-2016,33.8,25.0,29.7,22.9,272.2,1004.5,36.3,3.8,45.76,282.23,31.2,34.74,69.03,19.05,0.87,10.61,61.24,1.91,5.54,329.0
07-09-2016,35.0,25.0,29.9,23.0,272.1,1004.3,29.2,3.8,43.36,233.83,30.1,39.21,70.35,18.99,0.81,14.63,75.45,2.19,7.1,289.0
08-09-2016,35.0,25.0,30.5,22.9,280.3,1005.4,35.9,4.0,65.73,260.6,31.37,39.69,70.75,20.58,0.75,12.02,63.76,2.34,8.63,300.0
09-09-2016,35.0,26.0,30.7,22.6,280.6,1006.3,18.4,3.9,85.47,277.61,34.45,43.67,76.55,21.51,0.74,10.34,49.75,2.88,9.22,338.0
10-09-2016,35.0,25.0,30.2,22.8,273.8,1005.5,26.8,4.3,41.33,190.45,29.83,38.14,63.72,21.07,0.63,10.81,55.82,2.46,9.22,240.0
11-09-2016,35.0,25.0,30.4,22.4,270.6,1004.8,17.6,4.1,40.5,164.1,32.14,40.58,67.7,20.4,0.56,10.92,52.36,2.11,6.37,177.0
12-09-2016,34.1,25.6,30.4,22.3,281.9,1005.2,23.9,3.9,43.56,178.47,32.77,39.41,68.85,21.52,0.75,9.59,54.62,1.91,7.5,178.0
13-09-2016,35.1,26.0,30.7,23.7,1.6,1007.1,32.1,3.7,48.66,184.5,31.66,43.84,75.96,25.79,1.2,10.93,63.46,2.37,13.54,193.0
14-09-2016,33.8,26.0,29.7,24.4,83.8,1007.8,41.6,3.4,40.4,109.64,20.69,45.6,62.62,23.03,1.31,11.21,64.32,1.89,9.77,150.0
15-09-2016,35.2,26.9,31.0,23.3,319.8,1006.1,24.7,2.8,62.83,198.81,21.15,54.73,69.82,28.2,1.28,11.6,77.97,2.9,10.98,215.0
16-09-2016,35.8,26.4,31.2,22.8,323.9,1005.1,8.7,3.6,56.89,185.86,17.87,57.22,67.78,27.03,0.98,12.39,70.09,2.51,8.79,233.0
17-09-2016,35.1,27.0,31.1,23.5,11.4,1004.2,37.3,3.1,67.6,207.91,28.14,56.8,83.1,29.48,1.0,12.78,75.84,2.2,8.73,220.0
18-09-2016,35.8,26.0,31.2,23.5,105.2,1005.3,33.0,2.9,68.18,185.57,17.63,56.82,67.1,29.26,1.31,10.89,74.51,2.13,8.81,266.0
19-09-2016,36.6,27.0,31.2,22.9,121.7,1004.7,27.5,3.3,55.29,143.48,24.51,67.37,74.28,34.17,1.08,14.63,88.62,1.81,5.99,192.0
20-09-2016,37.0,26.4,31.7,22.6,69.2,1003.6,16.5,3.0,51.53,141.3,38.6,86.2,94.51,28.66,1.31,16.12,134.72,1.26,5.13,264.0
21-09-2016,36.9,27.0,31.5,23.8,104.2,1005.5,34.1,2.8,40.98,131.06,30.07,70.0,59.15,29.75,0.88,17.12,144.45,0.78,4.81,284.0
22-09-2016,32.6,27.0,29.0,23.8,102.5,1008.4,64.2,3.0,19.9,67.29,10.98,44.35,46.71,27.78,0.8,13.44,72.31,0.78,8.97,149.0
23-09-2016,35.0,25.8,29.8,23.6,89.1,1005.5,26.4,3.3,39.22,125.31,13.63,57.24,64.51,29.48,1.2,13.77,78.31,1.21,8.94,134.0
24-09-2016,34.2,27.0,29.9,24.0,125.4,1004.3,55.1,2.9,35.14,112.36,19.78,53.66,65.52,30.1,1.03,14.63,67.97,1.34,8.78,197.0
25-09-2016,34.0,26.0,30.1,23.1,65.7,1004.9,34.6,2.7,40.57,137.48,29.6,55.69,81.12,27.69,1.27,15.5,73.87,1.23,7.19,175.0
26-09-2016,34.8,26.3,30.5,23.4,104.1,1006.4,42.2,2.8,65.71,194.71,44.43,68.3,105.76,32.26,1.39,15.11,89.95,1.8,11.46,236.0
27-09-2016,35.2,26.9,30.8,23.2,97.3,1006.8,24.9,3.2,38.92,109.5,10.51,41.03,46.9,29.98,0.64,13.68,62.19,0.88,5.71,185.0
28-09-2016,36.1,26.2,31.2,22.8,72.9,1005.7,16.0,2.7,74.56,260.01,17.52,100.66,58.72,40.17,0.43,11.94,113.81,0.81,6.44,101.0
29-09-2016,34.3,27.0,30.9,23.7,108.6,1005.7,23.3,2.7,71.79,189.62,11.5,63.0,51.96,37.22,0.97,15.28,96.64,1.15,5.75,289.0
30-09-2016,35.1,27.0,31.1,23.7,105.5,1005.8,35.7,3.0,58.44,179.81,20.59,65.05,61.77,32.18,1.01,15.0,87.95,1.03,5.39,224.0
01-10-2016,35.8,27.2,31.6,24.2,81.6,1007.4,26.4,2.5,81.06,232.03,40.76,73.71,90.15,40.08,1.44,24.55,109.06,1.82,11.99,311.0
02-10-2016,35.0,28.6,31.8,24.9,122.6,1009.0,42.9,3.2,59.38,199.61,30.59,59.82,70.18,35.58,1.17,16.28,75.58,1.46,7.63,232.0
03-10-2016,36.0,28.4,32.1,24.8,62.4,1007.5,42.3,2.7,71.54,210.04,26.23,66.31,68.95,43.92,1.08,12.96,97.36,1.34,6.11,282.0
04-10-2016,34.4,25.0,29.7,24.7,247.6,1005.7,61.7,2.0,108.69,272.34,33.0,78.18,84.42,50.14,1.28,13.68,123.99,2.18,8.16,348.0
05-10-2016,31.0,25.0,27.8,23.6,285.3,1005.5,76.0,2.6,60.56,150.37,57.77,77.96,108.73,46.47,1.28,14.4,85.94,3.03,12.57,215.0
06-10-2016,33.4,26.8,29.7,24.0,288.2,1007.0,55.1,2.1,87.2,229.25,42.23,87.85,98.02,54.59,1.31,15.09,109.08,2.95,10.35,280.0
07-10-2016,35.0,25.9,30.0,22.8,308.6,1007.5,25.6,2.4,81.28,274.97,61.5,74.99,105.6,47.26,1.28,14.63,97.13,1.9,6.14,311.0
08-10-2016,35.0,24.0,29.5,21.3,325.1,1007.4,4.5,2.8,102.6,317.62,81.06,76.99,126.03,42.99,1.54,14.9,98.7,2.16,6.68,408.0
09-10-2016,36.0,24.0,29.6,21.7,44.6,1006.0,1.8,2.7,107.66,317.13,85.77,92.64,134.38,43.55,1.42,17.2,128.17,2.35,12.39,416.0
10-10-2016,33.2,25.7,28.8,19.3,311.7,1006.3,33.6,3.0,97.6,290.85,79.04,88.86,126.5,39.72,1.25,17.3,112.52,2.65,11.52,387.0
11-10-2016,34.4,22.2,28.1,18.3,301.2,1006.9,0.0,2.6,105.07,327.75,62.55,83.87,120.1,36.52,1.6,16.52,104.67,2.09,5.34,408.0
12-10-2016,34.8,21.0,27.6,16.4,287.2,1006.4,0.0,3.0,82.58,309.88,70.71,83.3,123.85,31.55,1.05,20.1,93.47,2.28,5.67,405.0
13-10-2016,35.0,21.5,27.8,15.4,287.5,1008.3,0.0,3.6,67.54,295.1,102.46,81.11,113.0,27.85,0.78,19.17,78.81,2.26,7.16,371.0
14-10-2016,35.0,20.4,27.5,15.8,300.4,1009.5,0.0,3.6,71.17,303.27,90.53,87.15,111.96,29.54,1.15,20.72,87.84,1.9,7.31,375.0
15-10-2016,33.2,19.0,26.5,15.7,284.9,1010.6,1.5,2.8,102.91,368.81,80.18,108.83,104.39,34.74,1.28,22.1,120.33,2.27,8.31,400.0
16-10-2016,34.0,19.0,26.7,15.2,304.2,1011.6,0.0,3.1,98.65,316.53,79.81,89.01,109.33,34.88,1.36,24.72,99.74,1.64,7.21,430.0
17-10-2016,34.0,20.2,26.3,14.7,297.5,1010.8,0.0,2.8,108.29,346.31,105.43,94.29,129.43,37.11,2.03,27.27,112.83,2.22,11.14,425.0
18-10-2016,34.0,19.0,26.2,15.0,302.9,1009.7,0.0,2.8,117.21,352.64,80.88,95.27,118.3,39.9,1.67,22.25,101.0,2.12,9.35,432.0
19-10-2016,34.8,18.0,26.6,15.2,289.5,1008.5,0.0,3.0,107.55,339.79,105.08,91.52,85.54,39.26,1.63,24.66,73.0,1.63,6.63,404.0
20-10-2016,34.1,19.8,26.6,14.3,298.7,1007.5,0.0,2.8,97.77,361.08,169.53,90.28,98.14,44.98,2.02,24.72,107.03,2.09,7.52,425.0
21-10-2016,34.7,21.0,27.2,14.7,287.3,1008.5,0.0,3.4,161.11,477.65,166.64,88.27,107.99,46.41,1.62,26.66,32.06,4.5,10.99,495.0
22-10-2016,34.6,21.0,27.1,15.8,284.0,1009.3,0.0,3.2,132.64,442.68,140.89,84.96,115.83,47.03,1.42,20.7,53.5,3.61,9.22,472.0
23-10-2016,33.0,19.0,25.9,15.6,282.9,1009.3,0.0,2.5,129.47,372.09,54.87,90.22,85.75,44.08,1.09,19.38,122.74,1.79,5.2,469.0
24-10-2016,34.8,20.0,26.1,14.9,281.6,1008.3,0.0,2.8,119.48,367.17,68.9,88.17,99.44,37.79,1.47,21.68,109.22,1.62,5.17,452.0
25-10-2016,32.8,20.7,26.3,16.0,282.4,1008.9,4.8,3.0,89.1,290.42,125.4,82.7,107.03,38.89,1.52,23.46,83.78,2.72,10.24,396.0
26-10-2016,33.1,19.0,25.3,16.2,313.5,1011.5,0.0,2.5,145.91,413.49,144.66,111.23,121.37,48.82,1.85,25.0,85.57,4.98,14.6,411.0
27-10-2016,32.1,18.2,24.6,16.0,304.5,1014.5,0.0,1.5,200.69,535.53,127.68,120.07,126.63,58.75,1.92,23.95,82.06,8.97,24.05,518.0
28-10-2016,31.6,16.0,23.9,14.7,284.3,1012.8,0.0,1.6,222.28,503.0,137.36,119.42,134.89,64.34,1.92,27.89,107.12,10.61,27.31,546.0
29-10-2016,32.2,16.2,23.9,15.5,95.3,1012.9,0.0,1.2,231.13,516.59,208.23,162.5,167.24,79.24,2.64,54.38,139.22,13.02,60.08,514.0
30-10-2016,31.8,17.3,23.4,17.0,62.0,1014.6,18.2,1.3,217.31,528.41,162.93,112.59,142.64,89.56,2.36,40.23,257.73,10.29,35.64,499.0
31-10-2016,30.8,17.0,22.8,16.3,20.0,1017.4,0.0,1.1,308.26,521.21,181.22,113.21,174.25,95.27,2.28,71.56,153.52,9.61,21.68,497.0
01-11-2016,30.1,15.2,22.4,14.8,336.7,1016.4,0.0,1.2,267.76,537.51,144.25,120.66,159.5,91.77,2.12,33.34,193.31,9.95,24.21,521.0
02-11-2016,29.8,17.0,22.3,16.2,305.0,1016.2,0.0,0.3,323.52,693.21,121.1,149.12,157.33,111.69,2.84,26.66,160.01,11.45,30.13,571.0
03-11-2016,31.5,16.3,22.6,16.1,357.3,1016.3,20.8,0.7,320.26,483.99,127.32,148.92,116.45,104.84,3.02,29.4,108.33,11.64,34.69,539.0
04-11-2016,30.8,15.4,22.7,15.3,284.2,1013.3,1.5,1.0,283.98,475.1,158.66,131.92,69.68,88.02,2.48,25.93,177.07,9.6,33.1,460.0
05-11-2016,29.0,16.2,21.6,15.8,283.3,1010.6,0.0,0.1,588.39,763.58,135.71,113.31,90.09,89.1,2.2,22.21,39.05,7.37,16.61,603.0
06-11-2016,30.0,15.4,21.2,15.0,298.7,1011.2,6.8,0.1,685.36,708.8,155.53,128.15,97.62,96.22,3.23,22.61,39.21,9.82,27.66,676.0
07-11-2016,29.0,15.2,21.4,13.7,284.9,1012.9,0.0,0.7,488.57,527.64,159.5,123.36,94.03,72.81,2.21,23.88,33.33,8.33,23.12,716.0
08-11-2016,29.1,16.0,21.5,12.4,273.0,1013.5,0.0,1.0,338.38,471.47,75.56,92.18,54.81,55.65,1.32,21.36,35.0,6.13,11.18,542.0
09-11-2016,30.0,14.0,20.4,10.5,265.7,1014.4,0.0,1.0,307.08,415.79,111.51,103.26,67.31,58.89,1.38,21.52,33.89,7.33,13.52,455.0
10-11-2016,30.2,13.2,21.1,10.8,216.7,1013.8,0.0,1.0,291.71,464.27,124.82,133.98,63.54,73.93,1.61,29.45,42.27,6.16,16.26,471.0
11-11-2016,30.0,13.5,21.2,11.9,108.9,1013.9,0.0,1.1,295.88,491.38,139.59,147.03,56.6,88.96,1.74,35.04,50.03,7.1,22.29,514.0
12-11-2016,29.9,13.4,21.3,13.0,112.5,1015.1,3.1,1.2,277.67,437.21,145.02,127.18,54.53,81.99,1.68,34.7,43.22,5.39,18.04,491.0
13-11-2016,30.0,15.4,22.5,12.9,137.6,1016.2,17.9,1.5,228.16,388.97,158.78,113.74,54.67,67.76,1.47,51.78,66.96,5.0,14.05,469.0
14-11-2016,29.0,15.2,21.6,13.0,49.0,1015.8,6.7,1.6,194.2,266.97,177.98,119.58,63.27,49.95,1.03,22.7,63.1,3.01,8.37,404.0
15-11-2016,28.6,14.0,20.0,11.3,319.4,1016.0,7.8,1.6,236.09,399.5,152.13,116.66,80.86,59.24,1.49,21.98,37.37,6.79,16.84,379.0
16-11-2016,27.0,12.6,19.0,10.4,287.5,1017.4,0.0,1.6,291.98,391.88,131.41,109.65,79.95,53.33,1.37,23.97,35.58,6.21,16.56,428.0
17-11-2016,27.6,12.0,19.3,9.9,272.9,1016.9,0.0,1.5,351.47,412.95,69.58,96.23,60.3,41.1,0.83,21.65,37.74,4.48,11.4,504.0
18-11-2016,27.8,12.8,19.1,10.1,285.5,1015.0,0.0,1.6,237.21,409.98,92.48,102.95,55.83,43.06,1.05,23.11,37.26,4.58,11.2,512.0
19-11-2016,28.0,12.4,19.2,10.8,237.5,1012.8,0.0,1.6,285.71,412.35,112.39,114.11,63.07,55.83,1.37,30.47,48.81,5.56,22.82,494.0
20-11-2016,29.0,12.4,20.0,11.4,122.4,1013.5,0.0,1.5,323.74,350.18,120.28,117.17,39.98,80.15,1.8,27.23,53.69,6.51,27.78,438.0
21-11-2016,30.1,12.7,20.9,11.4,277.2,1013.7,0.0,1.4,340.61,439.26,165.78,128.85,62.48,81.94,1.93,26.25,50.47,6.59,21.98,474.0
22-11-2016,30.1,12.2,20.7,10.6,278.2,1012.8,0.0,2.2,281.76,399.82,127.69,111.52,58.08,63.32,1.85,25.26,32.17,5.63,14.85,471.0
23-11-2016,28.6,13.0,20.0,11.1,277.8,1012.7,0.0,2.1,174.56,443.12,103.4,98.73,58.08,48.28,1.47,30.13,38.25,4.93,10.79,432.0
24-11-2016,28.0,12.2,19.3,9.8,281.8,1015.1,0.0,1.6,216.1,478.72,133.15,109.5,84.1,55.54,1.45,22.29,35.12,5.31,12.74,397.0
25-11-2016,29.0,12.0,20.7,6.6,278.0,1013.7,1.7,2.4,136.21,399.13,32.87,68.9,39.01,28.84,0.5,20.99,40.07,3.14,6.51,375.0
26-11-2016,30.8,16.0,21.9,7.4,288.6,1013.0,0.0,2.7,113.3,325.47,37.55,70.01,43.19,25.22,0.56,23.22,39.94,3.27,6.72,330.0
27-11-2016,29.0,13.0,20.8,7.3,277.6,1013.6,1.7,3.0,128.7,336.16,35.91,71.29,40.84,26.73,0.79,22.68,38.99,3.26,5.83,347.0
28-11-2016,28.8,12.0,20.0,6.5,280.7,1013.1,1.5,2.6,127.5,312.58,90.6,82.99,46.87,28.3,1.1,29.33,36.12,4.23,9.66,274.0
29-11-2016,27.9,11.4,19.1,9.3,310.8,1015.1,1.5,1.9,236.58,489.62,158.47,133.28,88.78,64.54,2.11,27.59,40.89,7.17,21.69,360.0
30-11-2016,25.8,12.8,18.5,14.7,103.6,1016.3,5.9,0.8,246.25,437.91,80.12,95.64,54.63,84.51,1.42,20.23,44.16,5.88,15.23,441.0
01-12-2016,25.1,13.4,18.7,15.9,113.1,1016.7,25.7,0.7,263.61,473.72,100.79,83.15,59.64,79.35,1.4,19.08,49.44,7.12,22.44,418.0
02-12-2016,23.8,12.0,17.6,14.9,279.5,1017.7,20.4,0.6,263.25,422.11,143.08,101.67,79.26,77.5,1.15,20.38,34.89,7.31,18.27,474.0
03-12-2016,26.8,11.0,17.6,10.7,268.3,1019.1,14.0,1.5,196.6,432.38,102.23,97.75,54.62,51.11,1.67,23.49,34.86,6.65,16.4,419.0
04-12-2016,26.0,10.0,17.3,8.8,284.7,1019.7,0.0,1.9,223.3,426.63,135.19,109.4,54.22,68.69,2.35,22.96,33.98,7.47,18.49,379.0
05-12-2016,26.0,10.2,17.4,9.0,271.2,1017.3,0.0,1.9,204.6,417.29,91.66,78.79,39.67,27.41,1.9,23.92,31.6,5.69,12.62,389.0
06-12-2016,25.2,10.4,17.0,12.2,86.6,1017.9,0.0,1.0,293.91,497.31,110.07,96.68,69.09,56.8,2.24,23.11,38.89,9.5,23.99,402.0
07-12-2016,23.8,11.0,16.3,13.4,79.7,1017.3,33.3,0.5,283.61,414.27,64.52,81.86,59.67,49.99,1.6,23.69,53.91,8.71,20.43,472.0
08-12-2016,23.8,9.2,15.7,12.0,103.2,1016.1,0.0,0.8,238.21,374.88,70.46,72.44,52.25,36.31,1.69,22.2,36.02,8.14,15.66,422.0
09-12-2016,26.8,9.2,17.2,12.4,130.1,1013.7,0.0,0.9,295.62,502.98,106.85,71.44,62.21,40.93,1.98,23.47,38.31,8.23,19.77,443.0
10-12-2016,23.0,12.0,16.1,13.4,111.4,1013.8,3.4,0.8,189.09,249.35,30.67,58.86,29.83,34.4,1.02,20.83,41.6,5.44,9.15,413.0
11-12-2016,26.2,13.0,18.2,14.1,128.6,1013.4,19.0,1.0,199.12,294.81,46.99,50.79,27.33,29.59,1.44,22.65,37.83,6.37,14.23,351.0
12-12-2016,26.8,12.4,18.5,11.6,304.1,1013.9,2.1,1.5,210.28,365.65,138.78,76.9,56.19,50.66,2.83,23.52,30.87,8.1,20.42,418.0
13-12-2016,26.1,11.2,18.0,10.7,286.6,1014.8,17.3,1.6,209.91,438.88,143.91,76.81,60.13,40.75,1.58,21.71,32.12,8.4,20.95,413.0
14-12-2016,23.8,11.0,16.5,10.6,286.6,1017.0,0.1,1.7,154.55,336.29,81.54,66.38,45.44,39.57,1.1,18.5,33.54,7.43,15.83,379.0
15-12-2016,24.0,10.0,15.9,9.0,266.1,1016.6,1.4,1.8,167.64,345.07,67.1,61.53,30.43,32.77,1.27,20.65,34.65,6.42,11.87,359.0
16-12-2016,23.8,8.0,15.3,8.0,290.2,1018.2,7.8,1.8,200.78,443.63,137.47,85.26,53.52,42.38,1.72,23.5,33.68,7.61,17.03,390.0
17-12-2016,21.8,9.0,14.6,10.0,269.7,1017.4,13.1,1.1,229.35,450.31,110.1,88.54,45.05,52.64,1.38,21.22,33.35,6.84,15.69,437.0
18-12-2016,22.8,8.0,14.4,8.9,275.0,1017.8,4.2,1.1,232.33,433.94,110.14,86.92,62.67,61.3,1.4,21.99,34.3,6.42,12.53,411.0
19-12-2016,22.8,7.2,14.7,9.0,275.8,1017.5,0.0,1.0,236.24,445.54,87.1,88.02,65.09,61.04,1.1,21.32,31.86,6.08,10.48,443.0
20-12-2016,24.0,9.0,16.1,9.2,274.3,1015.9,0.0,1.5,150.65,324.2,34.1,68.35,45.61,45.61,0.7,22.9,34.48,4.05,5.67,377.0
21-12-2016,25.0,10.0,16.5,8.3,274.7,1015.6,0.0,2.2,115.3,291.75,51.31,66.67,44.05,40.01,0.9,22.63,33.78,4.45,6.24,317.0
22-12-2016,24.0,8.2,15.5,7.8,282.8,1015.9,0.0,1.9,187.3,399.43,99.49,82.03,51.92,50.67,1.35,24.9,37.52,5.76,9.98,349.0
23-12-2016,24.8,8.2,15.3,10.8,271.2,1014.1,0.0,0.7,364.15,616.99,149.58,122.88,67.02,90.37,2.26,22.09,45.0,8.29,18.78,470.0
24-12-2016,24.6,8.4,16.0,12.4,110.4,1011.5,0.0,0.7,411.8,605.65,93.94,114.03,41.37,99.22,1.94,19.54,41.56,8.06,22.05,576.0
25-12-2016,16.0,12.2,14.4,13.0,254.5,1013.6,37.3,0.9,232.41,346.57,30.11,59.88,36.84,61.98,0.84,19.37,38.99,4.58,7.14,412.0
26-12-2016,22.6,10.0,15.0,11.7,280.2,1016.8,34.1,1.0,154.26,307.64,61.69,65.49,56.57,51.87,0.79,22.82,36.31,4.7,7.7,338.0
27-12-2016,23.0,8.0,14.8,9.7,289.4,1017.1,10.5,1.0,213.2,395.37,114.55,93.45,56.14,47.88,1.15,24.51,36.9,6.13,11.06,319.0
28-12-2016,24.8,8.4,15.7,9.5,274.0,1015.9,15.1,1.3,273.82,515.41,192.34,129.41,67.59,60.4,1.94,26.1,40.19,7.04,16.43,455.0
29-12-2016,21.1,9.1,14.4,11.9,106.6,1016.6,6.2,0.9,339.96,535.68,103.69,108.76,33.56,88.44,1.58,21.6,55.09,7.29,18.01,524.0
30-12-2016,18.2,10.8,13.3,11.5,112.1,1017.6,29.7,0.7,231.1,368.9,30.99,62.46,33.89,54.58,1.21,23.47,43.97,6.93,12.43,381.0
31-12-2016,20.2,9.0,13.5,11.7,108.2,1016.3,39.4,0.6,211.16,353.61,40.62,56.66,44.59,52.53,1.23,23.82,42.84,8.03,17.16,338.0
01-01-2017,22.2,9.4,15.6,12.7,89.5,1016.3,1.1,1.2,191.5,402.31,103.24,66.19,55.29,55.92,1.31,25.13,50.03,8.39,19.94,332.0
02-01-2017,23.6,11.0,16.2,13.2,326.0,1018.2,6.0,0.9,247.79,440.18,221.03,95.55,80.85,66.57,1.6,22.29,47.86,8.96,18.92,384.0
03-01-2017,23.5,10.8,15.6,12.9,270.7,1018.4,35.5,0.8,255.33,390.67,155.29,90.79,53.89,58.97,1.54,25.33,42.9,7.65,13.96,373.0
04-01-2017,24.8,10.2,16.8,12.4,157.9,1016.0,0.0,1.2,248.01,341.15,186.07,91.07,71.88,68.53,1.85,23.11,41.13,7.26,16.51,439.0
05-01-2017,24.9,11.3,17.1,13.2,269.0,1014.3,0.0,1.5,215.42,352.83,141.69,87.15,64.41,61.04,1.46,25.15,41.95,5.73,12.89,318.0
06-01-2017,24.0,13.2,18.0,14.8,121.9,1012.0,10.8,1.5,194.12,278.62,67.81,65.86,37.59,58.18,1.09,20.52,44.04,5.01,11.17,390.0
